id	name_road	location_road	typecode	name_type	towncode	adcode_district	name_district	address	count	source
B0FFGQ5LM0	学苑大道(西)	113.961610,22.586204	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	41	1
B0FFGQ5QW2	南科路	113.984886,22.590754	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	32	1
B0FFGQ61RS	红花一路	113.966129,22.581379	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	44	1
B0FFGQ63I8	塘益路	113.988172,22.588759	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	32	1
B0FFGQ6EL9	校园路	113.969765,22.586521	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	42	1
B0FFGQ6F3H	信宜三路	113.986538,22.586843	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	34	1
B0FFGQ6J51	悦旗白街	113.989771,22.590487	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	27	1
B0FFGQ6M02	朗业五路	113.984536,22.589130	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	35	1
B0FFGQ6OPU	红花二路	113.967653,22.581086	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	46	1
B0FFGQ6X97	祥瑞一路	113.984247,22.588077	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	34	1
B0FFGQ7DGN	祥瑞二路	113.983768,22.586809	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	35	1
B0FFGQ7QUP	红花北路	113.968141,22.581992	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	19	1
B0FFGQ8OSY	岭仔路	113.990040,22.591116	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	27	1
B0FFGQ8TM0	长岭皮路	114.011231,22.594561	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	23	0
B0FFGQA51O	仙科路	113.990779,22.589835	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	28	1
B0FFGQACKK	信宜四路	113.987610,22.586885	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	33	1
B0FFGSTEKR	奇趣路	113.964435,22.594545	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	37	1
B0FFGYATQZ	红花南路	113.967011,22.580101	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	13	1
B0FFGYATTQ	松坪街	113.955971,22.559433	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	68	1
B0FFGYATU3	G4京港澳高速	113.973777,22.557432	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	56	1
B0FFGYAU06	欧环路	113.964449,22.555980	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	83	1
B0FFGYAUMB	龙珠八路	113.983749,22.556795	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	69	0
B0FFGYAUUH	龙珠七路	113.983887,22.560915	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	71	0
B0FFGYAUW9	欧源路	113.965138,22.557001	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	79	1
B0FFGYAV9I	环园南路	113.963259,22.554569	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	86	1
B0FFGYAV9N	龙珠六路	113.981509,22.562530	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	67	0
B0FFH02HGV	平山一路	113.965701,22.586690	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	42	0
B0FFH02HQZ	龙苑路	113.986605,22.561381	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	45	1
B0FFH02J7U	龙珠三路	113.965262,22.564679	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	71	0
B0FFH02KDR	丽山路	113.964291,22.588348	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	42	0
B0FFH33GO6	福龙立交	114.014949,22.587748	190306	地名地址信息&交通地名&立交桥	440305008000	440305	南山区	南山区	17	1
B0FFH55XET	红花四路	113.970299,22.579129	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	49	1
B0FFH6KCAA	S301南坪快速路	113.988874,22.560435	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	65	0
B0FFH6KCFE	绿平二路	113.981348,22.579406	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	47	0
B0FFH6KCH0	活泉一街	113.971458,22.567815	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	57	0
B0FFH6KCI9	龙珠五路	113.976584,22.561205	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	69	0
B0FFH6KCIA	龙珠二路	113.960377,22.568631	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	57	1
B0FFH6KCIJ	新塘街	113.967384,22.546690	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	44	1
B0FFH998CO	龙苑立交桥	113.989094,22.560849	190306	地名地址信息&交通地名&立交桥	440305008000	440305	南山区	南山区	25	1
B0FFHJT84B	深云车辆段隧道	113.995780,22.560417	190310	地名地址信息&交通地名&隧道	440305008000	440305	南山区	南山区	25	1
B0FFI9J6YX	北环沙河东立交	113.966550,22.553211	190306	地名地址信息&交通地名&立交桥	440305008000	440305	南山区	南山区	29	1
B0FFKVCVV4	长岭坡二号桥	114.003590,22.587394	190307	地名地址信息&交通地名&桥	440305008000	440305	南山区	南山区	12	1
B0FFKW1XZB	横龙山隧道	114.013890,22.585336	190310	地名地址信息&交通地名&隧道	440305008000	440305	南山区	南山区	16	1
B0FFKZ0RN3	长岭坡三号桥	114.007206,22.588082	190307	地名地址信息&交通地名&桥	440305008000	440305	南山区	南山区	12	1
B0G0MSME8Y	深云立交桥	113.988273,22.557370	190306	地名地址信息&交通地名&立交桥	440305008000	440305	南山区	南山区	25	1
B0HDUSIF4P	福龙立交桥	114.014952,22.585619	190310	地名地址信息&交通地名&隧道	440305008000	440305	南山区	南山区	18	1
B0HRVR1DG3	凤凰支径	114.004416,22.570229	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	41	1
B0HRVR2LCI	香樟支径	113.997169,22.568872	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	47	1
B0I1SRJ9KB	南坪沙河西立交	113.957820,22.561642	190306	地名地址信息&交通地名&立交桥	440305008000	440305	南山区	南山区	31	1
B0IA3DTJZR	龙苑路	113.989323,22.560678	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	64	1
B0IA3DWGSJ	龙珠四路辅路	113.973279,22.561894	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	66	1
B0IA3GKN2N	沿河路	113.958787,22.561984	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	61	1
B0IA3GL9TS	沙河东路辅路	113.966739,22.557672	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	76	1
B0IA3MR961	红花北路	113.970087,22.581943	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	45	1
B0IA3PJMZY	沙河东路连接段	113.967113,22.557007	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	78	1
B0IA3STNBJ	长岭陂二号桥	114.003911,22.587586	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	21	1
B0IA3SUXXQ	长岭陂一号桥	113.999509,22.585811	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	29	1
B0IA3YKY3Z	现鑫路	114.018506,22.595688	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	24	1
B0IA3YN3FN	留仙大道	113.985565,22.584731	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	37	0
B0IA3YNQLR	留仙大道辅路	113.993240,22.586823	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	29	1
B0IA3ZSSBB	长源二街	114.012142,22.597499	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	23	1
B0IADL0GQG	广深高速	113.959493,22.560669	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	40	1
B0IAT1ZP8Y	10号路	114.008686,22.596543	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	24	1
B0IATO5WN7	九号路	113.988358,22.584519	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	11	1
B0IATX99SJ	北环大道辅路	113.966011,22.553447	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	90	1
B0J1X925MZ	福田梅林绿道	114.016049,22.579714	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	18	1
B0J2O9MDOT	福田梅林绿道	114.016047,22.579639	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	31	0
B0JU31E0CL	创意路	113.999298,22.602382	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	28	1
B0LB2GLFQB	长岭陂三号桥	114.007927,22.588171	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	23	1
BY00000BM0	横龙山隧道	114.014877,22.585014	190310	地名地址信息&交通地名&隧道	440305008000	440305	南山区	南山区	18	1
BZ7IPC00EC	一号路	113.960331,22.562455	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	37	1
BZ7JPC01ZW	侨北一街	113.971560,22.551433	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	83	0
BZ7JPC02H5	侨北三街	113.970654,22.552853	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	87	0
BZ7JPC02J1	松坪山街	113.956037,22.555949	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	75	1
BZ7JPC02JI	南山沿河路	113.959423,22.562846	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	67	1
BZ7JPC02OI	光前路	113.964974,22.566501	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	63	1
BZ7JPC02ON	珠光二路	113.963613,22.571595	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	57	1
BZ7JPC02PB	高发西路	113.973501,22.556098	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	84	1
BZ7JPC02PO	珠光一路	113.964964,22.569799	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	57	1
BZ7JPC02SF	欧翔路	113.964236,22.556505	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	79	1
BZ7JPC02SI	龙珠大道	113.963371,22.567900	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	61	0
BZ7JPC02SJ	龙井村路	113.973502,22.560453	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	71	1
BZ7JPC02TB	南山新屋村中路	113.967166,22.569755	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	58	1
BZ7JPC02TO	龙珠四路	113.971837,22.559539	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	76	0
BZ7JPC02U5	香山西街	113.971632,22.549640	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	83	0
BZ7JPC02U6	高发科技园西路	113.971453,22.556526	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	80	1
BZ7JPC02VY	前锦路	113.964035,22.565230	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	68	1
BZ7JPC02WL	龙井路	113.958327,22.565866	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	64	0
BZ7JPC02WN	山堡路	113.969366,22.556810	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	78	1
BZ7JPC030J	活泉二街	113.972162,22.569391	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	54	1
BZ7JPC030U	龙珠大道辅路	113.988691,22.557647	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	65	1
BZ7JPC031Q	幸福路	113.964203,22.567318	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	60	1
BZ7JPC032C	侨北四街	113.972363,22.551242	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	83	1
BZ7JPC033L	塘龙路	113.986704,22.559776	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	66	1
BZ7JPC035V	科塘路	113.995930,22.556408	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	73	1
BZ7JPC039G	北环沙河东立交	113.966012,22.554212	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	89	1
BZ7JPC03B2	龙朗路	113.990756,22.562302	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	63	1
BZ7JPC03B3	龙德路	113.986962,22.560009	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	66	1
BZ7JPC03B8	龙苑西路	113.983288,22.562386	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	66	1
BZ7KPC00CU	塘开路	113.999955,22.591819	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	24	1
BZ7KPC00E3	夏青路	113.973696,22.587200	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	44	0
BZ7KPC00EH	笃学路	113.992269,22.595353	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	26	1
BZ7KPC00FR	S301南坪快速	113.975449,22.582078	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	19	1
BZ7KPC00OP	塘兴路	113.985071,22.588138	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	11	1
BZ7KPC00OQ	塘源路	114.002756,22.593947	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	25	1
BZ7KPC00OR	麦地巷路	114.001613,22.592704	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	27	1
BZ7KPC00PO	学苑大道	113.984960,22.590102	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	36	0
BZ7KPC00PP	南科一路	113.995610,22.596539	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	27	0
BZ7KPC00PQ	二线公路	114.014875,22.598530	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	11	1
BZ7KPC00QJ	金水路	113.964078,22.590165	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	39	1
BZ7KPC00XL	塘岭路	113.993180,22.590832	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	5	1
BZ7KPC00Y0	沁园二路	113.967334,22.596755	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	34	0
BZ7KPC00YA	规划支路一	114.000720,22.589760	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	23	1
BZ7KPC00YB	绿平一路	113.994316,22.584359	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	33	0
BZ7KPC00ZI	科研一路	113.989178,22.597080	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	26	1
BZ7KPC00ZR	幽兰路	113.988560,22.595376	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	26	1
BZ7KPC00ZS	科研环路	113.992384,22.595927	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	26	1
BZ7KPC0104	朗业一路	113.983759,22.587586	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	35	1
BZ7KPC0105	柳荫路	113.989815,22.594585	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	26	1
BZ7KPC0106	朗业四路	113.984218,22.588663	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	35	1
BZ7KPC0108	塘朗九号路	113.988092,22.586493	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	34	1
BZ7KPC010E	唯科路	113.960350,22.582219	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	43	1
BZ7KPC010F	西丽湖商业街	113.960569,22.591318	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	40	1
BZ7KPC010G	丽紫路	113.963197,22.595077	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	35	1
BZ7KPC010U	塘悟路	113.998176,22.590915	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	25	1
BZ7KPC010X	商业街	113.964327,22.583818	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	13	1
BZ7KPC010Y	朗业三路	113.983306,22.588756	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	35	1
BZ7KPC0110	祥瑞三路	113.985203,22.586201	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	36	1
BZ7KPC011H	平山二路	113.969345,22.584674	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	43	1
BZ7KPC0122	塘朗东路	113.995218,22.589688	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	27	1
BZ7KPC0123	塘朗西路	113.993044,22.589736	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	27	1
BZ7KPC0124	西丽湖路	113.962135,22.592317	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	38	1
BZ7KPC0126	立行路	113.999322,22.603087	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	27	1
BZ7KPC0129	平丽路	113.963033,22.581550	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	42	1
BZ7KPC012I	明德路	114.003837,22.598228	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	28	1
BZ7KPC012K	留仙大道	114.002098,22.590380	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	10	1
BZ7KPC012P	立心路	114.000288,22.600273	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	28	1
BZ7KPC012U	立信路	114.002753,22.598525	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	27	1
BZ7KPC012Z	新民路	114.002791,22.597575	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	26	1
BZ7KPC0132	创新路	113.999426,22.593168	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	25	1
BZ7KPC0133	丽众路	113.963014,22.582613	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	42	1
BZ7KPC013B	学康路	113.985961,22.594718	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	27	1
BZ7KPD01IO	南科二路	114.005938,22.595601	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	25	1
BZ7KPD01U8	长岭一号路	114.009594,22.596011	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	23	1
BZ7KPD023D	长源一街	114.011121,22.596995	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	23	1
BZ7KPD0274	长源二路	114.011089,22.597897	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	24	1
BZ7KPD027C	塘长路	114.012203,22.597533	190301	地名地址信息&交通地名&道路名	440305008000	440305	南山区	南山区	23	1
B0FFF9R4IL	塘坳隧道	113.930734,22.590746	190310	地名地址信息&交通地名&隧道	440305009000	440305	南山区	南山区	24	1
B0FFFA9PVR	北环科苑立交	113.945180,22.552204	190306	地名地址信息&交通地名&立交桥	440305009000	440305	南山区	南山区	34	1
B0FFFAA8KZ	南头立交	113.933837,22.562407	190306	地名地址信息&交通地名&立交桥	440305009000	440305	南山区	南山区	37	1
B0FFGQ5YXT	王京坑路	113.973554,22.624959	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	13	1
B0FFGQ6DBN	宝石路辅路	113.924631,22.602479	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	4	1
B0FFGQ6E66	松白路	113.931901,22.634184	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	4	1
B0FFGQ6FHN	官龙路	113.946898,22.585815	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	41	1
B0FFGQ772O	麻磡南路	113.951812,22.633986	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	16	0
B0FFGQ7JTH	大磡商业街	113.974109,22.617312	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	22	0
B0FFGQ8SCY	麻勘路	113.951979,22.636890	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	17	1
B0FFGQ8ZL6	丽新路	113.955162,22.581792	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	16	1
B0FFGQ9UYO	春华路	113.970823,22.590406	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	13	1
B0FFGQAHU2	工业区路	113.930128,22.615661	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	1	1
B0FFGQBHEP	秋实路	113.975139,22.590210	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	37	1
B0FFGXL311	创科路	113.938858,22.573710	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	44	1
B0FFGXL405	朗松路	113.950607,22.557198	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	71	1
B0FFGYATTG	高新北一道	113.945310,22.560369	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	58	1
B0FFGYAUC2	西丽南路	113.950652,22.571543	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	48	0
B0FFGYAUIT	打石一路	113.942109,22.572397	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	47	0
B0FFGYAUS5	郎丰路	113.946982,22.555055	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	72	1
B0FFGYAV16	松坪山路	113.951582,22.559909	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	63	0
B0FFGYAV9R	松学路	113.950851,22.557736	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	69	1
B0FFH02GU4	西丽南支路	113.953366,22.572891	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	49	0
B0FFH02H6F	沁园路	113.969999,22.606330	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	31	0
B0FFH02HI6	创研路	113.934047,22.577794	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	35	1
B0FFH02HR6	珠光路	113.959483,22.571079	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	59	0
B0FFH02JOR	珠光北路	113.957863,22.578212	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	49	0
B0FFH02JWC	丽康路	113.959621,22.628981	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	16	0
B0FFH02K9A	龙珠一路	113.956685,22.571803	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	22	1
B0FFH55YOR	文新路	113.952463,22.576993	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	47	1
B0FFH6KC93	乌石头路	113.949330,22.557365	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	71	0
B0FFH6KCCW	新光路	113.952833,22.576783	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	48	0
B0FFH6KCIO	石鼓路	113.948187,22.574396	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	45	0
B0FFIL93BW	彩虹桥	113.977807,22.590911	190307	地名地址信息&交通地名&桥	440305009000	440305	南山区	南山区	18	1
B0G0ZSXSDI	南头立交	113.931248,22.563216	190306	地名地址信息&交通地名&立交桥	440305009000	440305	南山区	南山区	37	1
B0GUVSU5II	石鼓隧道	113.948397,22.563656	190310	地名地址信息&交通地名&隧道	440305009000	440305	南山区	南山区	33	1
B0IA34G6J1	新沙路	113.950975,22.582930	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	14	1
B0IA34GMXG	朗山一路	113.936575,22.557451	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	57	1
B0IA34GN8W	朗山二路	113.935718,22.559162	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	58	1
B0IA34GUOO	朗山五号路	113.947828,22.553830	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	74	1
B0IA34IB8Z	朗山一号路	113.936575,22.557451	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	57	1
B0IA3684MU	十八号路	113.942558,22.565914	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	54	1
B0IA368HLJ	南天路	113.955250,22.586872	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	42	1
B0IA369LKV	园艺街	113.938716,22.599562	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	28	1
B0IA36ATGO	同乐路辅路	113.934043,22.567182	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	49	1
B0IA3DSVWO	龙珠一路	113.958029,22.571853	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	55	1
B0IA3DWMM5	麻磡路	113.947826,22.633645	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	15	1
B0IA3GK9M0	水木路	113.947304,22.555966	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	68	1
B0IA3KDIMD	大勘工业一路	113.978590,22.621248	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	18	1
B0IA3KEDA4	天工道	113.942215,22.553918	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	66	1
B0IA3MO4R2	花墟道	113.938192,22.598553	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	27	1
B0IA3MOET1	花园街	113.938060,22.599394	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	27	1
B0IA3PGVML	松坪山新东路	113.946472,22.554292	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	75	1
B0IA3PJIC2	朗山二号路	113.939117,22.558332	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	60	1
B0IA3YLTLJ	留光路	113.942259,22.576661	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	45	1
B0IA3YMGLQ	留新南路	113.942261,22.572202	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	46	1
B0IA3YMLT9	牛成村路	113.935100,22.609566	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	23	0
B0IA3YMOXI	石鼓路辅路	113.948256,22.566440	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	52	1
B0IA3YN9PS	留仙村路	113.928237,22.585881	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	33	1
B0IA3ZT7C6	石新路	113.949537,22.584031	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	16	1
B0IAT1283Q	256县道辅路	113.954786,22.582698	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	16	1
B0IAT12OMU	256县道	113.939544,22.614303	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	21	1
B0IAT1323P	302乡道	113.969055,22.604232	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	32	1
B0IAT143DJ	256县道	113.953868,22.588870	190301	地名地址信息&交通地名&道路名	440305009000	440305	南山区	南山区	18	1
